person,imagenum,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o' Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
George W Bush,29,1.46379947,-1.961387429,1.141678397,-1.829726378,0.297056154,-0.311058643,-1.199990962,-0.517301162,-0.385530711,-1.318490272,-0.510644381,-1.870188255,-0.691590622,0.753359816,-0.777230803,-1.244029907,-0.659770074,-1.291523228,1.56474163,1.18004559,-1.822178758,-0.039157728,-1.136948826,0.419808954,0.533033102,0.605746072,0.209808576,-1.320173298,-0.299445351,-1.712500269,-0.056516962,1.921714023,-0.877732741,-0.752260917,0.211204044,-1.00429422,1.83614964,0.729305707,-0.106766826,0.478182022,-0.285485591,-0.446580855,0.274935676,-1.026309766,0.357903423,0.718586603,-0.168026166,0.29878248,0.585168999,-0.498062837,-0.96020462,-0.17360379,-0.088362149,1.072780392,-0.984317192,-0.63204866,-0.950419054,-0.685151963,-0.264446014,-0.165955353,-1.16796996,0.141753743,-0.904741296,2.284802315,0.010108495,-0.980870977,-1.042944926,-1.951727917,-0.984450718,-0.906444894,-1.003515963,0.096543603,-0.845824121
George W Bush,30,1.209564179,-2.195172327,1.018415274,-1.546686598,-0.216596269,-0.844899543,-1.326189752,-0.144973577,-0.483401066,-1.086577097,-0.501781578,-1.927336205,-1.088363256,0.216092336,-0.233438052,-1.02989401,-0.322188679,-1.37900036,1.669258059,1.328290325,-1.268419547,0.178338886,-1.159790799,-0.019355251,0.490743476,0.636895378,0.149600237,-1.151070323,0.231276942,-1.410380946,-0.03697985,0.378692252,-0.602160726,-0.557080229,-0.075194281,-1.064011294,1.584284558,0.307567434,0.043631409,0.494297713,-0.291462837,-0.089062621,-0.107683699,-1.034377253,0.369837241,0.086725624,-0.030693024,0.311355861,0.51650624,-0.735761647,-0.656809597,-0.070022292,-0.377781903,4.203906366,-0.87855774,-0.585365492,-1.123074501,-0.543487271,-0.262046985,0.088590595,-1.233995872,-0.209688283,-0.598817646,-1.143905878,0.228744469,-0.600148502,-1.191776813,-0.711230636,-0.907393476,1.050107882,-1.090227329,0.575303398,-0.915331511
George W Bush,31,2.52774329,-1.68279488,1.490340955,-1.629396627,-1.550723726,-1.03151101,-1.785927091,-0.360290883,-0.256758803,-1.648717262,-1.22409084,-1.079963537,-0.520725656,0.969373748,-0.566418281,-1.133264645,-0.576394143,-1.430598692,1.380105069,-1.136057551,-0.973924278,-0.631156825,-1.407540885,0.480242495,1.356813137,0.879908738,0.115071397,-1.068155239,0.790073805,-0.506976928,-0.063086468,-0.271482689,-0.512027953,-0.28995625,-0.250161485,-2.538658904,1.92810019,0.919303,0.293516972,-0.319611083,-0.524823093,-1.040820408,0.296030303,-0.821632194,0.172787396,0.314800507,-0.390396983,0.099305479,-0.698827133,-0.342580762,0.048704734,0.093583837,-0.937067159,1.949889314,-0.080806485,-0.455330176,-0.995543947,-1.669563163,0.250126315,0.636735791,-1.293972181,-1.289361752,-0.933051365,1.087489641,0.02301978,0.559833614,-2.070306139,-1.603822812,-0.931710283,0.068568772,-0.766934806,0.753050221,-1.035743752
George W Bush,32,1.344860998,-1.132331025,1.327762786,-1.351161914,-0.294217725,-0.517296848,-1.175593236,-0.536127391,-0.23676794,-0.677340859,-1.26482396,0.216463282,-0.364085491,0.573666397,-0.478379403,-1.446521741,-1.068185826,-1.406235946,1.425566909,-0.465364112,-1.58798762,-1.186292658,-0.441203171,0.977082934,-0.315612777,0.472009156,0.192308891,-0.931361466,0.266954077,-1.65537213,-0.159210438,0.305426691,-1.169208959,-1.826062489,0.894219246,-1.702689663,1.493049238,1.207953146,0.010872613,0.36101545,-1.289002535,0.239579612,-0.697341853,-1.07689728,0.729410923,0.982619734,-0.8732721,0.165536636,0.218241143,-1.595332954,-0.183503295,-0.338976543,-0.71388858,2.473353574,-0.007376043,-0.56573404,-0.676576829,-1.675025772,0.151650308,-0.313049572,-1.572104965,-2.684800254,-0.765438575,-0.191139909,1.09242289,-1.102564956,-1.876342846,-2.727915223,-0.820377153,0.129108325,-0.91449625,1.086215622,-0.728846662
George W Bush,33,2.226078842,-1.024313035,1.047238729,-1.636358075,-1.662398229,-0.498683825,-1.262781106,-0.407089944,0.067429796,-1.23353027,-0.71906377,-2.105597878,-0.910077743,0.457654641,-0.17765028,-1.491261324,-0.430831879,-1.008835081,0.918756955,-0.269891733,-1.329494523,-1.132233664,-1.580611224,1.4096274,1.340812341,0.591365827,-0.308977765,-0.848130566,1.404840384,-0.514463153,-0.195681427,1.183876201,-0.505224368,-0.33604928,-0.44482894,-1.409071,2.000985288,0.545294771,-0.285471494,-0.311354377,-1.221228592,-0.924158194,0.337242,-0.218432972,1.219014379,0.571331809,-0.632296189,0.135894946,-0.510612805,-0.292447532,-0.364859131,-0.168886431,-0.57006826,3.954729794,-0.442504919,-0.020042365,-0.965112489,-1.370505608,0.257211358,-0.001126874,-1.403968635,0.340392194,-1.055746637,-0.336528709,-0.269602909,-0.380757394,-1.618701337,-0.394376635,-1.174445093,0.06802539,-1.064287861,0.501840316,-0.963664017
George W Bush,34,1.187757515,-1.823015553,1.530520724,-1.634498904,-0.666555106,-0.28617899,-1.580578607,-0.421841954,-0.326976316,-2.081315753,-0.265393401,0.335284548,-1.254483207,1.100451099,-0.958863891,-1.6382346,-0.665325707,-1.843038263,2.136454347,-0.290151976,-1.094599317,-0.929822243,-0.914294748,0.509083119,-0.019745777,0.959707882,-0.105769776,-0.246815833,-0.155587663,-1.573360008,0.137566256,1.337414226,-1.383782803,-0.920770783,-0.431410112,-1.387781059,-0.122486949,1.037781008,-0.704342518,0.945001365,-0.790492195,-0.762216707,-0.896708404,0.486905941,0.355259363,0.188423851,-0.959027785,0.159767426,0.401771181,-1.303469325,0.185031752,-0.448949092,-0.327937626,3.799328419,-0.872527601,-0.69642172,-1.035563216,-1.587166654,-0.703781751,-0.435273505,-0.822553542,-1.706979627,-0.886939428,-0.633435498,0.071344875,-0.91380533,-1.55944904,-1.195636832,-1.343520834,-0.601926966,-0.525499168,-0.183351438,-1.151033932
George W Bush,35,1.836755333,-1.232910009,1.719387974,-2.68876541,-1.519365056,-0.961261082,-1.696115142,-0.503734351,-0.319676481,-1.669867695,-0.982063387,-1.101547912,-1.058227412,1.023165407,-0.339353498,-1.760292536,-1.10887828,0.286280618,-0.149533159,-0.547952269,-0.779406938,-1.332349269,-0.292601588,0.373784046,-0.264119947,0.613061952,0.116739745,-0.724942021,0.130791784,-1.992206282,0.193980487,1.281303004,-0.545823783,-2.016516529,0.618249115,-1.462026635,1.406071265,0.76658992,0.135102684,0.063895993,-1.066379446,-1.031035795,-0.812319092,0.455681713,0.23144471,-0.054253305,-0.624276053,-0.182676302,0.718419844,-1.55603277,-0.187934572,0.183358107,-1.017264368,4.85332084,0.016280185,-0.501870174,-1.505074842,-2.418342696,-0.550785782,-0.439462029,-1.31208952,-0.223389537,-0.803669177,-0.528376204,-0.7725387,-0.220081879,-1.812552433,0.015479689,-0.571333736,-0.330341924,-0.79199339,1.3752824,-0.491435099
George W Bush,36,2.039502432,-1.869234391,1.444833049,-1.308709568,-1.127763626,-1.015649683,-1.933463012,-0.217420036,0.121059878,-1.874587527,-0.092948839,0.068135798,-1.402151016,0.216397331,-0.740410629,-1.712976144,-0.729422095,-1.71004771,1.816633044,-0.631497164,-1.342886295,-0.906730572,-0.653510653,0.553576913,0.210752271,0.515667311,-0.084607792,-0.334708354,0.573595807,-2.064928322,0.394570717,0.908281371,-1.131601968,-1.064083349,-0.629818333,-1.312042693,0.988012278,0.775633668,-0.066728551,0.90753119,-1.12087537,-0.239853609,-0.144673055,-0.614615608,0.9792854,0.230653367,-0.700794181,0.104119162,0.155095882,-1.054141355,0.62936057,-0.32048039,-0.573892257,4.388732713,-0.601442672,-0.439798506,-0.83849479,-1.458085293,-0.539507716,-0.193543331,-0.836076209,-2.095445173,-0.188222578,-0.351928537,-0.182482464,-0.751729671,-1.465910031,-0.302660422,-1.299576606,-0.015726571,-0.348165429,-0.396969587,-1.248051078
George W Bush,37,1.932753929,-1.052486288,0.887771318,-0.618564356,-1.020285535,-0.531006906,-0.68298801,-0.382213935,-0.176569905,-1.355212972,-0.946668768,-1.285307502,-0.691480235,0.288795742,-0.915178853,-1.147204258,-1.034683182,-1.708332416,1.745241688,-0.893374514,-1.676361649,-0.395301808,-1.110627651,0.902972054,1.349273169,0.792414432,-0.087961496,-1.104948882,0.814049107,-0.316206332,-0.174332575,0.201121004,-0.475194421,0.013626331,-0.34093703,-2.121261489,1.6927838,1.172324265,-0.200412849,-0.073986893,-0.254424715,0.607645826,-0.076938433,-1.152128726,0.921051728,0.648972903,-0.935146209,0.179561592,0.095948118,0.28749437,0.360497668,-0.013743976,-0.937318347,0.661760217,0.328790984,-0.142797575,-0.644758528,-1.585525782,-0.262881771,0.571943828,-0.779301078,-0.649682921,-0.885639665,1.736334456,0.149952095,-0.441789418,-1.346369945,-2.149934038,-1.306203922,0.592616776,-0.858607732,0.038663732,-0.845203522
George W Bush,38,1.750892595,-1.642432841,1.229140266,-0.769880267,-1.345304822,-0.48136508,-0.942948639,-0.118549291,-0.220463104,-0.97108937,-0.868112367,-1.354093287,-0.93280121,-0.875914823,-0.714699522,-0.617972602,-0.38264641,-0.944668613,0.714671253,0.007212494,-1.527201088,0.260034174,-0.818902764,0.162457751,1.07891506,0.67296323,-0.007025874,-0.782382068,0.134873531,-1.023221651,-0.095719233,0.826284707,-1.244269821,-0.863451471,0.026793632,-2.010682665,1.760130527,0.168318579,0.52911528,0.412651308,-0.385189446,0.171578712,-0.206158596,-1.584941647,0.967555595,0.404399982,-0.69804295,0.184974517,0.633748314,0.019417198,0.230136277,-0.161960178,-0.756802176,0.705414756,0.250642922,-0.417200797,-0.555329475,-1.397240352,0.454308006,-0.144726802,-1.444356179,-1.48606195,-0.304728736,1.340147301,0.820803708,-0.211968672,-1.765255599,-1.738770694,-1.072813877,0.678678723,-0.915466319,0.736435924,-0.918643548
George W Bush,39,1.607290066,-1.508425403,1.493207336,-2.256898854,-1.04484284,-0.503664755,-0.990747648,-0.597947198,-0.590394167,-1.3685061,-0.194326612,-2.011925376,-0.898389018,1.368722498,-1.060808719,-1.53607655,-0.783546932,-1.414730947,1.632915254,-1.609471545,-2.570381265,-0.50531639,-1.120783454,0.212630721,-0.031200264,0.39320795,-0.012055504,-0.582312116,0.588572064,-0.889485412,-0.073018565,0.635426482,-0.568134091,-0.48085752,0.040247731,-0.663393044,0.022545167,1.593971761,0.536383841,0.125274403,-0.512889152,-0.863608553,-0.298564089,-1.070314338,0.341859053,0.166131621,-0.520045825,0.269575341,-0.261850099,-1.022893604,0.448203344,-0.252910725,-0.813393922,3.470828167,-0.137579898,0.072296433,-0.91607923,-1.801478558,-0.640476348,-0.232447753,-0.854153984,0.48607081,-0.866794181,1.267237242,0.046146427,-0.890280882,-1.405905855,-0.247169649,-1.104832281,-0.444498219,-0.910406818,0.534205141,-0.782072674
George W Bush,40,1.278515957,-0.931942892,1.525653099,-3.190886582,-1.667601581,-2.162092426,-0.920931588,-0.21839472,0.036110343,-0.496452262,-0.82690613,-1.965433179,-1.355884426,0.356857354,0.523999309,-1.592798076,-0.532408715,1.761430332,-1.703497403,0.852831021,-0.376399635,-1.157399469,-0.420901163,1.154521083,1.391570851,0.268126296,-0.50419586,0.502418864,0.839647513,-2.150102324,0.127741702,1.075726577,-0.826952253,-1.462245561,0.571476143,-1.250067504,2.928936932,0.370543861,-0.013045474,-0.258667887,-1.726296599,0.322702475,0.051882535,-0.896720591,-0.954729065,0.293552468,-0.321749057,0.206065373,0.525487766,-0.948034228,-1.124316855,-0.200287751,-0.454578843,4.658192017,0.286252408,-0.004660236,-1.667596705,-1.578782247,0.160231112,0.148526813,-1.719018215,1.130268406,-1.145091861,0.462396096,0.892480816,0.512879023,-1.27311508,1.922479197,0.40827884,0.076274747,-0.894979639,-0.009202604,-0.794215909
George W Bush,41,1.531275387,-2.610587359,1.419002851,-2.118595099,-0.926376861,-0.743838058,-1.618080953,-0.285960496,-0.262746098,-1.116879886,-1.059086668,-0.930127667,-0.917908781,0.875987676,-0.655940099,-0.959837773,-0.549768355,-1.029263653,1.155246474,1.413064316,-1.334549179,-0.113948394,-1.094168959,0.07011906,0.286146225,0.443998448,0.044989659,-0.34389293,1.06276197,-1.4588546,0.000396614,1.081163875,-0.752516223,-1.666482915,-0.128330198,-1.808826657,2.196233929,0.603996169,1.010229236,0.317297725,-0.664453429,0.890110386,-0.485463792,-1.568326076,0.793351447,0.235776925,-0.029030849,0.233305672,0.776647928,-1.11001657,-0.571104328,0.005799172,-0.884569648,3.142857347,-0.114617932,-0.469669981,-0.946895554,-0.812882879,0.284573098,0.044445637,-1.365703242,-1.974303418,-0.793264014,-0.572420083,0.269541292,-0.11056298,-1.904029024,-1.428212232,-0.541096459,0.267994198,-0.798454785,0.599508016,-0.961619468
George W Bush,42,1.202626945,-1.598832779,0.905998831,-1.761669156,-1.385838937,-0.592561326,-1.587926237,-0.427424825,-0.31263931,-1.291076519,-0.785539518,-0.203988825,-0.602174326,1.317041264,-0.811876354,-1.006211135,-0.953900256,-1.602153082,1.636071833,-0.422546102,-1.530734656,-0.723978784,-1.037098121,0.743779775,0.409272112,0.542380268,0.324207592,-0.907606743,0.808417768,-0.209666888,-0.509828046,-0.481646364,-0.533141458,-0.805182691,-0.282886512,-1.954446623,1.881943929,0.880763063,0.049544062,-0.022590258,0.795321922,-1.447257829,0.626713859,-0.901370311,0.363925947,0.513140792,-0.32594471,0.246301423,-0.112186732,-0.232261012,0.245464386,-0.019929866,-0.750664815,2.652475871,-0.478321358,-0.70823045,-0.335925677,-1.980041381,0.006842753,0.103632697,-0.803000093,-0.667016868,-0.338129818,0.452998355,-0.227235009,-0.648074014,-0.854568889,-1.602702497,-0.750929257,0.888762249,-0.723262333,-0.220318256,-1.287822218
George W Bush,43,1.363857383,-2.411286944,1.356216968,-0.663242125,-1.877194232,-1.529296671,-1.279541756,0.01390949,-0.370183444,-1.805112174,-0.73382613,-0.714236503,-1.129692832,0.996383816,-0.592846926,-1.752107002,-0.437529646,1.447571149,-1.619169906,-0.635832767,-0.685970999,-0.643868492,-0.205276348,0.491502617,-0.643166212,0.302719068,-0.186988089,-0.548485228,0.947802432,-1.945433005,0.322937683,1.386941719,-1.196203428,-1.774376645,0.340555208,-1.494161696,1.050348902,0.986446719,0.984554082,0.6565028,-1.437242817,-0.618104875,0.863668714,-1.304337364,-1.085591326,-0.210016327,0.191288274,-0.160162755,0.519584415,-1.191022691,0.037387018,0.264860972,-0.785307873,4.953180559,1.067725752,0.355893676,-0.742657153,-1.527769221,-0.526170144,0.598926625,-1.857150296,-0.796121371,0.629246701,-1.35989097,-0.180134161,0.92534934,-1.108732439,-0.113170459,0.903228574,0.217047075,-0.941711259,1.962236212,-0.268093935
George W Bush,44,2.000020672,-1.588627834,1.789527392,-2.166290639,-1.172897313,-1.674374814,-0.910028483,-0.454612564,-0.138847367,-2.053605534,-0.40689905,-0.970943579,-1.601434054,2.386892966,-0.886860776,-1.652651315,-0.690995364,-0.331656707,0.325569895,0.587583251,-1.211784884,-0.57308968,-0.60729185,0.881721518,0.394315758,-0.268337112,-0.161753635,0.957211182,0.745177413,-1.364653741,0.630437739,0.728114588,-1.21937137,-1.566556741,0.210453684,-2.054867515,1.436170059,0.137294738,1.06339017,0.831511869,-1.003010753,1.484627774,-1.065765614,-1.80087621,0.624291,0.372066781,-0.193014087,-0.007059938,0.113335479,-1.382003095,0.582608373,-0.236056226,-1.23507036,3.623558232,-0.644024436,0.16446404,-0.169803586,-1.995483755,-0.540198934,0.535153511,-1.511466826,-0.10127835,0.051570463,0.815808501,-0.030851528,0.09043122,-1.23812682,-0.289657405,0.190771264,-0.885456885,-0.938339742,1.135974466,-0.631329461
George W Bush,45,1.698663965,-2.071174051,2.02036787,-2.317219094,-2.023877663,-2.156217406,-0.908794106,-0.008329687,-0.113394506,-1.70378848,-0.435259071,-0.467312,-1.77251893,1.434720105,-0.379770082,-1.417968419,-0.646536097,1.398920654,-1.50000508,-0.252521122,-0.225850046,0.293181978,-0.977054376,-0.056422193,0.875134044,0.452680814,-0.315007114,-0.121020355,0.803526119,-1.601668682,0.209156257,1.475147198,-1.204554369,-1.641332306,-0.092506882,-0.972015667,1.64962814,0.406318928,1.117353561,0.354963822,-0.998488432,-1.073043952,0.582033961,-1.203972612,-0.672392786,0.170582285,-0.007177713,0.018157466,0.169574819,-1.332716944,0.227028302,0.023881339,-0.915914208,1.950923264,0.793891471,0.14065759,-0.475623372,-1.771846187,-0.30450528,1.047172993,-1.558729763,-1.297807722,-0.090361274,1.055924381,-0.824808897,1.293540089,-1.117045626,-2.078053984,1.108504604,0.083236652,-1.012899974,1.261893806,-0.163414711
George W Bush,46,1.629394316,-1.278538634,1.540122836,-1.538297007,-1.205990696,-0.85184157,-1.068842683,-0.948828581,0.112370742,-1.415313144,-0.749297392,-1.816362277,-0.779305323,1.25354263,-0.814302612,-1.666515861,-0.784974155,-1.499504569,1.339873463,-0.703926052,-1.897923998,-0.259705789,-0.96760315,0.596042203,-0.230358305,1.030456082,0.031949937,-1.956309476,0.900127237,-0.756009807,-0.238589411,0.12589884,-0.396502049,-0.936143412,0.203965162,-1.663175448,1.494173114,1.287169051,0.449949558,0.475294848,-0.844461622,-0.793627527,0.567153611,-0.240417875,0.660526772,0.530268138,-0.522306941,0.154702971,-0.17420463,0.246818531,0.592160393,-0.296200451,-0.693366799,0.077272217,-0.031803378,-0.418966553,-0.648834848,-1.755093526,0.450633687,-0.417698982,-0.590432254,0.41949802,-0.859427555,3.824316993,-0.146833705,-1.014256428,-1.554858411,-2.257348841,-1.051159795,-1.655491179,-0.743546528,0.381842294,-1.267297124
George W Bush,47,1.314260408,-1.251793465,1.106471326,-0.744468276,-1.747727278,-0.938645282,-1.115186537,-0.325759714,-0.06704637,-0.59528551,-0.917047888,-3.008931522,-0.765001738,1.769398245,-0.649287347,-1.379769001,0.090948802,-0.910243137,0.957814164,0.271997223,-0.913861628,-0.93605303,-1.327112829,1.473637222,0.65601315,2.183176638,0.228285669,-1.525840659,1.18525045,-0.186132358,0.486895929,0.094987976,-0.448202391,-0.023481233,0.597556007,-1.218937167,2.305076745,-1.051897153,0.709225675,0.07970285,-0.548138038,-0.072316034,-0.708729327,-0.439532526,0.484643139,0.055607081,-0.11928852,0.227704359,-0.02790616,-0.122991888,-0.239978348,-0.160833499,-1.030208503,1.037051352,-1.297380968,0.692463074,-1.188617434,-1.142568471,-0.021842377,-0.017590985,-1.880340445,-2.458139962,-1.132086856,2.119392333,0.230249577,-0.727083109,-1.84729402,-3.102582487,-1.23145599,1.582015512,-0.988596709,0.702761558,-0.602838044
George W Bush,49,2.167277524,-1.165340619,1.584641258,-1.874011712,-1.594631326,-0.821129314,-1.294613847,-0.62653737,-0.438480028,-1.258277922,-0.734042455,0.103923778,-1.293973128,1.32815876,-0.949606897,-1.280900088,-0.876646109,-1.613629127,1.909492874,-1.563659508,-1.265405601,-1.216926826,-0.299929013,0.092260996,-0.354612807,0.89210376,-0.700948171,-0.75993103,0.452552399,-0.788852647,0.021250074,0.0335644,-0.603060454,-0.021105792,0.499025775,-2.541852788,-0.357943832,1.681020559,0.19244757,0.204828078,-0.583388482,0.025010108,-0.557112887,-0.814289226,1.090768337,0.249827437,-0.926004696,-0.033206464,0.068083608,-0.952773575,0.544084669,-0.171465878,-0.920432465,5.82900697,0.402823421,-0.802026802,-1.023238407,-1.820614965,-0.678758471,-0.482842793,-1.207007703,0.118213876,-0.853144087,-1.201249216,0.046010441,-0.790655246,-1.64335776,0.535264789,-0.979425768,-0.343044617,-0.967220631,0.974071576,-0.540251313
George W Bush,50,1.141459907,-1.619674543,0.766429558,-1.504732354,-1.964333614,-1.622138724,-1.482374957,0.044219097,-0.57620609,-0.992161452,-0.691231294,-0.495958649,-1.510086067,0.924153312,-0.790132596,-1.555392779,-0.939309646,-0.224000221,-0.080305016,-0.558661456,-0.926971231,-1.080633293,-0.089815184,1.238730328,0.220888416,0.425808739,0.07534343,0.053019907,1.381259818,-0.639316238,-0.147776129,0.446941981,-0.583167965,-0.576187496,-0.782216974,-0.737034067,1.652232548,0.637308781,1.271133059,-0.109610665,-0.234259473,1.012385213,-1.267897419,-1.053364981,1.313009788,0.283435971,-0.015802264,-0.070767989,-0.242913801,-0.87787911,0.385358789,-0.432312641,-0.817594408,3.728309047,0.2921689,0.533926415,-0.267095936,-1.637349145,-0.020250068,0.336771306,-1.473682595,-2.1960895,-0.486329405,0.094389811,-0.005735529,-0.037497719,-1.062063216,-1.6718457,-0.136523935,1.261546308,-0.850473532,0.245268443,-0.680930044
George W Bush,51,1.574508296,-1.58319739,1.421316625,-2.35054225,-1.123184987,-0.579350035,-1.017176603,-0.544601484,-0.374111863,-2.052879679,0.078937483,-2.457702831,-0.905733198,2.053667971,-0.994217572,-1.421516192,-0.763795839,-1.486307491,1.630670932,0.393902161,-1.864418455,0.144264911,-0.9114248,-0.530111008,0.020170528,0.827313536,0.244017997,-1.613080674,-0.123200736,-1.081545811,-0.346709788,-0.154548586,-0.707907483,-0.406897794,-0.046285661,-0.591465993,1.008209132,0.937263876,-0.243934838,0.735174617,0.298728183,-2.069824984,-0.249072215,-0.189132376,0.337947595,0.854812912,-0.481159019,0.212542277,0.48437447,0.837244017,-0.264533742,-0.235600606,-0.302159774,2.995953119,-0.51302088,-0.936488455,-0.581453917,-1.484260274,-0.369842293,-0.071575021,-1.378007396,0.891284478,-0.574241683,1.382397807,-0.181370508,-1.143014482,-1.440711978,-0.581114079,-1.021171514,-0.794258509,-1.104994312,-0.010962965,-0.925730127
